,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
655,0 days 02:16:40.451000,SAI,55,100.10900000000001,44.0,2.0,,,0 days 00:00:26.644000,0 days 00:00:30.037000,0 days 00:00:43.428000,0 days 02:15:26.986000,0 days 02:15:57.023000,0 days 02:16:40.451000,274.0,268.0,257.0,307.0,False,HARD,27.0,True,Ferrari,0 days 02:15:00.342000,2024-04-21 08:23:19.015,1,5.0,False,,False,True
656,0 days 02:18:20.671000,SAI,55,100.22000000000001,45.0,2.0,,,0 days 00:00:26.740000,0 days 00:00:30.041000,0 days 00:00:43.439000,0 days 02:17:07.191000,0 days 02:17:37.232000,0 days 02:18:20.671000,,266.0,258.0,308.0,False,HARD,28.0,True,Ferrari,0 days 02:16:40.451000,2024-04-21 08:24:59.124,1,5.0,False,,False,True
657,0 days 02:20:00.898000,SAI,55,100.227,46.0,2.0,,,0 days 00:00:26.838000,0 days 00:00:30.002000,0 days 00:00:43.387000,0 days 02:18:47.509000,0 days 02:19:17.511000,0 days 02:20:00.898000,275.0,267.0,258.0,308.0,False,HARD,29.0,True,Ferrari,0 days 02:18:20.671000,2024-04-21 08:26:39.344,1,5.0,False,,False,True
658,0 days 02:21:41.500000,SAI,55,100.602,47.0,2.0,,,0 days 00:00:26.859000,0 days 00:00:30.120000,0 days 00:00:43.623000,0 days 02:20:27.757000,0 days 02:20:57.877000,0 days 02:21:41.500000,274.0,267.0,257.0,307.0,False,HARD,30.0,True,Ferrari,0 days 02:20:00.898000,2024-04-21 08:28:19.571,1,5.0,False,,False,True
659,0 days 02:23:21.971000,SAI,55,100.471,48.0,2.0,,,0 days 00:00:26.880000,0 days 00:00:30.031000,0 days 00:00:43.560000,0 days 02:22:08.380000,0 days 02:22:38.411000,0 days 02:23:21.971000,275.0,267.0,258.0,307.0,False,HARD,31.0,True,Ferrari,0 days 02:21:41.500000,2024-04-21 08:30:00.173,1,5.0,False,,False,True
660,0 days 02:25:02.080000,SAI,55,100.10900000000001,49.0,2.0,,,0 days 00:00:26.705000,0 days 00:00:30.015000,0 days 00:00:43.389000,0 days 02:23:48.676000,0 days 02:24:18.691000,0 days 02:25:02.080000,276.0,268.0,259.0,306.0,False,HARD,32.0,True,Ferrari,0 days 02:23:21.971000,2024-04-21 08:31:40.644,1,5.0,False,,False,True
661,0 days 02:26:42.432000,SAI,55,100.352,50.0,2.0,,,0 days 00:00:26.727000,0 days 00:00:30.171000,0 days 00:00:43.454000,0 days 02:25:28.807000,0 days 02:25:58.978000,0 days 02:26:42.432000,274.0,267.0,258.0,307.0,False,HARD,33.0,True,Ferrari,0 days 02:25:02.080000,2024-04-21 08:33:20.753,1,5.0,False,,False,True
662,0 days 02:28:22.671000,SAI,55,100.239,51.0,2.0,,,0 days 00:00:26.745000,0 days 00:00:30.098000,0 days 00:00:43.396000,0 days 02:27:09.177000,0 days 02:27:39.275000,0 days 02:28:22.671000,275.0,267.0,258.0,307.0,False,HARD,34.0,True,Ferrari,0 days 02:26:42.432000,2024-04-21 08:35:01.105,1,5.0,False,,False,True
663,0 days 02:30:03.084000,SAI,55,100.41300000000001,52.0,2.0,,,0 days 00:00:26.766000,0 days 00:00:30.200000,0 days 00:00:43.447000,0 days 02:28:49.437000,0 days 02:29:19.637000,0 days 02:30:03.084000,276.0,267.0,258.0,308.0,False,HARD,35.0,True,Ferrari,0 days 02:28:22.671000,2024-04-21 08:36:41.344,1,5.0,False,,False,True
664,0 days 02:31:43.645000,SAI,55,100.561,53.0,2.0,,,0 days 00:00:26.819000,0 days 00:00:30.219000,0 days 00:00:43.523000,0 days 02:30:29.903000,0 days 02:31:00.122000,0 days 02:31:43.645000,274.0,266.0,258.0,308.0,False,HARD,36.0,True,Ferrari,0 days 02:30:03.084000,2024-04-21 08:38:21.757,1,5.0,False,,False,True
665,0 days 02:33:23.926000,SAI,55,100.281,54.0,2.0,,,0 days 00:00:26.594000,0 days 00:00:30.274000,0 days 00:00:43.413000,0 days 02:32:10.239000,0 days 02:32:40.513000,0 days 02:33:23.926000,276.0,269.0,259.0,310.0,False,HARD,37.0,True,Ferrari,0 days 02:31:43.645000,2024-04-21 08:40:02.318,1,5.0,False,,False,True
666,0 days 02:35:04.637000,SAI,55,100.71100000000001,55.0,2.0,,,0 days 00:00:26.895000,0 days 00:00:30.215000,0 days 00:00:43.601000,0 days 02:33:50.821000,0 days 02:34:21.036000,0 days 02:35:04.637000,,268.0,258.0,308.0,False,HARD,38.0,True,Ferrari,0 days 02:33:23.926000,2024-04-21 08:41:42.599,1,5.0,False,,False,True
667,0 days 02:36:45.047000,SAI,55,100.41000000000001,56.0,2.0,,,0 days 00:00:26.876000,0 days 00:00:30.153000,0 days 00:00:43.381000,0 days 02:35:31.513000,0 days 02:36:01.666000,0 days 02:36:45.047000,,269.0,259.0,307.0,False,HARD,39.0,True,Ferrari,0 days 02:35:04.637000,2024-04-21 08:43:23.310,1,5.0,False,,False,True
668,0 days 00:58:45.931000,RUS,63,101.69600000000001,2.0,1.0,,,0 days 00:00:26.985000,0 days 00:00:30.791000,0 days 00:00:43.920000,0 days 00:57:31.184000,0 days 00:58:01.975000,0 days 00:58:45.895000,280.0,271.0,260.0,330.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:57:04.235000,2024-04-21 07:05:22.908,1,6.0,False,,False,True
669,0 days 01:00:27.702000,RUS,63,101.771,3.0,1.0,,,0 days 00:00:26.895000,0 days 00:00:30.930000,0 days 00:00:43.946000,0 days 00:59:12.790000,0 days 00:59:43.720000,0 days 01:00:27.666000,269.0,270.0,259.0,331.0,False,MEDIUM,3.0,True,Mercedes,0 days 00:58:45.931000,2024-04-21 07:07:04.604,1,6.0,False,,False,True
670,0 days 01:02:10.115000,RUS,63,102.41300000000001,4.0,1.0,,,0 days 00:00:27.441000,0 days 00:00:30.963000,0 days 00:00:44.009000,0 days 01:00:55.107000,0 days 01:01:26.070000,0 days 01:02:10.079000,262.0,266.0,258.0,327.0,False,MEDIUM,4.0,True,Mercedes,0 days 01:00:27.702000,2024-04-21 07:08:46.375,1,6.0,False,,False,True
671,0 days 01:03:52.300000,RUS,63,102.185,5.0,1.0,,,0 days 00:00:27.178000,0 days 00:00:31.051000,0 days 00:00:43.956000,0 days 01:02:37.257000,0 days 01:03:08.308000,0 days 01:03:52.264000,273.0,267.0,257.0,328.0,False,MEDIUM,5.0,True,Mercedes,0 days 01:02:10.115000,2024-04-21 07:10:28.788,1,6.0,False,,False,True
672,0 days 01:05:34.897000,RUS,63,102.59700000000001,6.0,1.0,,,0 days 00:00:27.312000,0 days 00:00:31.169000,0 days 00:00:44.116000,0 days 01:04:19.576000,0 days 01:04:50.745000,0 days 01:05:34.861000,271.0,266.0,259.0,329.0,False,MEDIUM,6.0,True,Mercedes,0 days 01:03:52.300000,2024-04-21 07:12:10.973,1,6.0,False,,False,True
673,0 days 01:07:17.486000,RUS,63,102.58900000000001,7.0,1.0,,,0 days 00:00:27.340000,0 days 00:00:31.018000,0 days 00:00:44.231000,0 days 01:06:02.201000,0 days 01:06:33.219000,0 days 01:07:17.450000,275.0,267.0,258.0,328.0,False,MEDIUM,7.0,True,Mercedes,0 days 01:05:34.897000,2024-04-21 07:13:53.570,1,6.0,False,,False,True
674,0 days 01:09:00.600000,RUS,63,103.114,8.0,1.0,,,0 days 00:00:27.416000,0 days 00:00:31.223000,0 days 00:00:44.475000,0 days 01:07:44.866000,0 days 01:08:16.089000,0 days 01:09:00.564000,276.0,266.0,253.0,312.0,False,MEDIUM,8.0,True,Mercedes,0 days 01:07:17.486000,2024-04-21 07:15:36.159,1,6.0,False,,False,True
675,0 days 01:10:44.585000,RUS,63,103.985,9.0,1.0,,,0 days 00:00:27.976000,0 days 00:00:31.329000,0 days 00:00:44.680000,0 days 01:09:28.540000,0 days 01:09:59.869000,0 days 01:10:44.549000,274.0,266.0,253.0,312.0,False,MEDIUM,9.0,True,Mercedes,0 days 01:09:00.600000,2024-04-21 07:17:19.273,1,7.0,False,,False,True
676,0 days 01:12:27.812000,RUS,63,103.227,10.0,1.0,,,0 days 00:00:27.548000,0 days 00:00:31.380000,0 days 00:00:44.299000,0 days 01:11:12.097000,0 days 01:11:43.477000,0 days 01:12:27.776000,273.0,264.0,254.0,312.0,False,MEDIUM,10.0,True,Mercedes,0 days 01:10:44.585000,2024-04-21 07:19:03.258,1,7.0,False,,False,True
677,0 days 01:17:54.616000,RUS,63,100.78500000000001,13.0,2.0,,,0 days 00:00:26.911000,0 days 00:00:30.220000,0 days 00:00:43.654000,0 days 01:16:40.706000,0 days 01:17:10.926000,0 days 01:17:54.580000,269.0,270.0,261.0,336.0,True,MEDIUM,2.0,True,Mercedes,0 days 01:16:13.831000,2024-04-21 07:24:32.504,1,9.0,False,,False,True
678,0 days 01:19:36.370000,RUS,63,101.754,14.0,2.0,,,0 days 00:00:27.036000,0 days 00:00:30.895000,0 days 00:00:43.823000,0 days 01:18:21.616000,0 days 01:18:52.511000,0 days 01:19:36.334000,268.0,269.0,254.0,314.0,False,MEDIUM,3.0,True,Mercedes,0 days 01:17:54.616000,2024-04-21 07:26:13.289,1,8.0,False,,False,True
679,0 days 01:21:17.678000,RUS,63,101.308,15.0,2.0,,,0 days 00:00:27.202000,0 days 00:00:30.459000,0 days 00:00:43.647000,0 days 01:20:03.536000,0 days 01:20:33.995000,0 days 01:21:17.642000,270.0,269.0,256.0,314.0,False,MEDIUM,4.0,True,Mercedes,0 days 01:19:36.370000,2024-04-21 07:27:55.043,1,8.0,False,,False,True
680,0 days 01:22:59.078000,RUS,63,101.4,16.0,2.0,,,0 days 00:00:27.034000,0 days 00:00:30.479000,0 days 00:00:43.887000,0 days 01:21:44.676000,0 days 01:22:15.155000,0 days 01:22:59.042000,272.0,268.0,256.0,312.0,False,MEDIUM,5.0,True,Mercedes,0 days 01:21:17.678000,2024-04-21 07:29:36.351,1,8.0,False,,False,True
681,0 days 01:24:40.454000,RUS,63,101.376,17.0,2.0,,,0 days 00:00:27.016000,0 days 00:00:30.516000,0 days 00:00:43.844000,0 days 01:23:26.058000,0 days 01:23:56.574000,0 days 01:24:40.418000,,267.0,256.0,312.0,False,MEDIUM,6.0,True,Mercedes,0 days 01:22:59.078000,2024-04-21 07:31:17.751,1,7.0,False,,False,True
682,0 days 01:26:21.945000,RUS,63,101.491,18.0,2.0,,,0 days 00:00:27.005000,0 days 00:00:30.517000,0 days 00:00:43.969000,0 days 01:25:07.423000,0 days 01:25:37.940000,0 days 01:26:21.909000,,267.0,257.0,312.0,False,MEDIUM,7.0,True,Mercedes,0 days 01:24:40.454000,2024-04-21 07:32:59.127,1,6.0,False,,False,True
683,0 days 01:28:03.361000,RUS,63,101.41600000000001,19.0,2.0,,,0 days 00:00:26.995000,0 days 00:00:30.419000,0 days 00:00:44.002000,0 days 01:26:48.904000,0 days 01:27:19.323000,0 days 01:28:03.325000,275.0,267.0,258.0,311.0,False,MEDIUM,8.0,True,Mercedes,0 days 01:26:21.945000,2024-04-21 07:34:40.618,1,6.0,False,,False,True
684,0 days 01:29:45.428000,RUS,63,102.06700000000001,20.0,2.0,,,0 days 00:00:27.247000,0 days 00:00:30.687000,0 days 00:00:44.133000,0 days 01:28:30.572000,0 days 01:29:01.259000,0 days 01:29:45.392000,273.0,266.0,258.0,310.0,False,MEDIUM,9.0,True,Mercedes,0 days 01:28:03.361000,2024-04-21 07:36:22.034,2,6.0,False,,False,True
685,0 days 01:56:35.685000,RUS,63,100.69000000000001,32.0,3.0,,,0 days 00:00:26.911000,0 days 00:00:30.215000,0 days 00:00:43.564000,0 days 01:55:21.870000,0 days 01:55:52.085000,0 days 01:56:35.649000,278.0,271.0,259.0,313.0,True,HARD,9.0,True,Mercedes,0 days 01:54:54.995000,2024-04-21 08:03:13.668,1,7.0,False,,False,False
686,0 days 01:58:16.161000,RUS,63,100.47600000000001,33.0,3.0,,,0 days 00:00:26.712000,0 days 00:00:30.099000,0 days 00:00:43.665000,0 days 01:57:02.361000,0 days 01:57:32.460000,0 days 01:58:16.125000,274.0,269.0,260.0,313.0,True,HARD,10.0,True,Mercedes,0 days 01:56:35.685000,2024-04-21 08:04:54.358,1,7.0,False,,False,True
687,0 days 01:59:56.628000,RUS,63,100.46700000000001,34.0,3.0,,,0 days 00:00:26.774000,0 days 00:00:30.103000,0 days 00:00:43.590000,0 days 01:58:42.899000,0 days 01:59:13.002000,0 days 01:59:56.592000,273.0,269.0,259.0,312.0,True,HARD,11.0,True,Mercedes,0 days 01:58:16.161000,2024-04-21 08:06:34.834,1,7.0,False,,False,True
688,0 days 02:01:37.121000,RUS,63,100.49300000000001,35.0,3.0,,,0 days 00:00:26.993000,0 days 00:00:30.065000,0 days 00:00:43.435000,0 days 02:00:23.585000,0 days 02:00:53.650000,0 days 02:01:37.085000,274.0,270.0,258.0,312.0,False,HARD,12.0,True,Mercedes,0 days 01:59:56.628000,2024-04-21 08:08:15.301,1,7.0,False,,False,True
689,0 days 02:03:17.617000,RUS,63,100.49600000000001,36.0,3.0,,,0 days 00:00:26.798000,0 days 00:00:30.249000,0 days 00:00:43.449000,0 days 02:02:03.883000,0 days 02:02:34.132000,0 days 02:03:17.581000,275.0,269.0,260.0,312.0,False,HARD,13.0,True,Mercedes,0 days 02:01:37.121000,2024-04-21 08:09:55.794,1,7.0,False,,False,True
690,0 days 02:04:58.304000,RUS,63,100.68700000000001,37.0,3.0,,,0 days 00:00:26.898000,0 days 00:00:30.229000,0 days 00:00:43.560000,0 days 02:03:44.479000,0 days 02:04:14.708000,0 days 02:04:58.268000,273.0,269.0,260.0,310.0,False,HARD,14.0,True,Mercedes,0 days 02:03:17.617000,2024-04-21 08:11:36.290,1,7.0,False,,False,True
691,0 days 02:06:38.755000,RUS,63,100.45100000000001,38.0,3.0,,,0 days 00:00:26.874000,0 days 00:00:30.036000,0 days 00:00:43.541000,0 days 02:05:25.142000,0 days 02:05:55.178000,0 days 02:06:38.719000,275.0,270.0,259.0,313.0,True,HARD,15.0,True,Mercedes,0 days 02:04:58.304000,2024-04-21 08:13:16.977,1,7.0,False,,False,True
692,0 days 02:08:18.867000,RUS,63,100.11200000000001,39.0,3.0,,,0 days 00:00:26.699000,0 days 00:00:29.964000,0 days 00:00:43.449000,0 days 02:07:05.418000,0 days 02:07:35.382000,0 days 02:08:18.831000,,272.0,265.0,330.0,True,HARD,16.0,True,Mercedes,0 days 02:06:38.755000,2024-04-21 08:14:57.428,1,7.0,False,,False,True
693,0 days 02:09:59.647000,RUS,63,100.78,40.0,3.0,,,0 days 00:00:26.764000,0 days 00:00:30.319000,0 days 00:00:43.697000,0 days 02:08:45.595000,0 days 02:09:15.914000,0 days 02:09:59.611000,277.0,271.0,264.0,330.0,False,HARD,17.0,True,Mercedes,0 days 02:08:18.867000,2024-04-21 08:16:37.540,1,7.0,False,,False,True
694,0 days 02:11:40.671000,RUS,63,101.024,41.0,3.0,,,0 days 00:00:26.851000,0 days 00:00:30.398000,0 days 00:00:43.775000,0 days 02:10:26.462000,0 days 02:10:56.860000,0 days 02:11:40.635000,274.0,271.0,260.0,311.0,False,HARD,18.0,True,Mercedes,0 days 02:09:59.647000,2024-04-21 08:18:18.320,1,7.0,False,,False,True
695,0 days 02:13:21.443000,RUS,63,100.772,42.0,3.0,,,0 days 00:00:26.790000,0 days 00:00:30.347000,0 days 00:00:43.635000,0 days 02:12:07.425000,0 days 02:12:37.772000,0 days 02:13:21.407000,,270.0,261.0,310.0,False,HARD,19.0,True,Mercedes,0 days 02:11:40.671000,2024-04-21 08:19:59.344,1,7.0,False,,False,True
696,0 days 02:15:02.124000,RUS,63,100.68100000000001,43.0,3.0,,,0 days 00:00:26.757000,0 days 00:00:30.125000,0 days 00:00:43.799000,0 days 02:13:48.164000,0 days 02:14:18.289000,0 days 02:15:02.088000,272.0,270.0,259.0,310.0,False,HARD,20.0,True,Mercedes,0 days 02:13:21.443000,2024-04-21 08:21:40.116,1,6.0,False,,False,True
697,0 days 02:16:42.504000,RUS,63,100.38000000000001,44.0,3.0,,,0 days 00:00:26.791000,0 days 00:00:29.985000,0 days 00:00:43.604000,0 days 02:15:28.879000,0 days 02:15:58.864000,0 days 02:16:42.468000,273.0,269.0,260.0,310.0,False,HARD,21.0,True,Mercedes,0 days 02:15:02.124000,2024-04-21 08:23:20.797,1,6.0,False,,False,True
698,0 days 02:18:23.123000,RUS,63,100.619,45.0,3.0,,,0 days 00:00:26.971000,0 days 00:00:30.124000,0 days 00:00:43.524000,0 days 02:17:09.439000,0 days 02:17:39.563000,0 days 02:18:23.087000,274.0,269.0,261.0,311.0,False,HARD,22.0,True,Mercedes,0 days 02:16:42.504000,2024-04-21 08:25:01.177,1,6.0,False,,False,True
699,0 days 02:20:03.503000,RUS,63,100.38000000000001,46.0,3.0,,,0 days 00:00:26.794000,0 days 00:00:30.120000,0 days 00:00:43.466000,0 days 02:18:49.881000,0 days 02:19:20.001000,0 days 02:20:03.467000,273.0,271.0,261.0,309.0,False,HARD,23.0,True,Mercedes,0 days 02:18:23.123000,2024-04-21 08:26:41.796,1,6.0,False,,False,True
700,0 days 02:21:43.907000,RUS,63,100.40400000000001,47.0,3.0,,,0 days 00:00:26.775000,0 days 00:00:30.228000,0 days 00:00:43.401000,0 days 02:20:30.242000,0 days 02:21:00.470000,0 days 02:21:43.871000,275.0,271.0,261.0,310.0,False,HARD,24.0,True,Mercedes,0 days 02:20:03.503000,2024-04-21 08:28:22.176,1,6.0,False,,False,True
701,0 days 02:23:24.301000,RUS,63,100.394,48.0,3.0,,,0 days 00:00:26.879000,0 days 00:00:30.089000,0 days 00:00:43.426000,0 days 02:22:10.750000,0 days 02:22:40.839000,0 days 02:23:24.265000,273.0,271.0,262.0,310.0,False,HARD,25.0,True,Mercedes,0 days 02:21:43.907000,2024-04-21 08:30:02.580,1,6.0,False,,False,True
702,0 days 02:25:04.519000,RUS,63,100.218,49.0,3.0,,,0 days 00:00:26.711000,0 days 00:00:30.072000,0 days 00:00:43.435000,0 days 02:23:50.976000,0 days 02:24:21.048000,0 days 02:25:04.483000,274.0,270.0,261.0,309.0,False,HARD,26.0,True,Mercedes,0 days 02:23:24.301000,2024-04-21 08:31:42.974,1,6.0,False,,False,True
703,0 days 02:26:44.985000,RUS,63,100.46600000000001,50.0,3.0,,,0 days 00:00:26.714000,0 days 00:00:30.205000,0 days 00:00:43.547000,0 days 02:25:31.197000,0 days 02:26:01.402000,0 days 02:26:44.949000,,270.0,261.0,310.0,False,HARD,27.0,True,Mercedes,0 days 02:25:04.519000,2024-04-21 08:33:23.192,1,6.0,False,,False,True
704,0 days 02:28:25.319000,RUS,63,100.334,51.0,3.0,,,0 days 00:00:26.764000,0 days 00:00:30.193000,0 days 00:00:43.377000,0 days 02:27:11.713000,0 days 02:27:41.906000,0 days 02:28:25.283000,,270.0,262.0,309.0,False,HARD,28.0,True,Mercedes,0 days 02:26:44.985000,2024-04-21 08:35:03.658,1,6.0,False,,False,True
705,0 days 02:30:06.050000,RUS,63,100.73100000000001,52.0,3.0,,,0 days 00:00:26.750000,0 days 00:00:30.218000,0 days 00:00:43.763000,0 days 02:28:52.033000,0 days 02:29:22.251000,0 days 02:30:06.014000,276.0,271.0,260.0,310.0,False,HARD,29.0,True,Mercedes,0 days 02:28:25.319000,2024-04-21 08:36:43.992,1,6.0,False,,False,True
706,0 days 02:31:46.720000,RUS,63,100.67,53.0,3.0,,,0 days 00:00:26.934000,0 days 00:00:30.149000,0 days 00:00:43.587000,0 days 02:30:32.948000,0 days 02:31:03.097000,0 days 02:31:46.684000,,271.0,261.0,311.0,False,HARD,30.0,True,Mercedes,0 days 02:30:06.050000,2024-04-21 08:38:24.723,1,6.0,False,,False,True
707,0 days 02:33:27.560000,RUS,63,100.84,54.0,3.0,,,0 days 00:00:26.899000,0 days 00:00:30.295000,0 days 00:00:43.646000,0 days 02:32:13.583000,0 days 02:32:43.878000,0 days 02:33:27.524000,275.0,272.0,260.0,312.0,False,HARD,31.0,True,Mercedes,0 days 02:31:46.720000,2024-04-21 08:40:05.393,1,6.0,False,,False,True
708,0 days 02:35:08.989000,RUS,63,101.429,55.0,3.0,,,0 days 00:00:26.942000,0 days 00:00:30.684000,0 days 00:00:43.803000,0 days 02:33:54.466000,0 days 02:34:25.150000,0 days 02:35:08.953000,277.0,271.0,261.0,309.0,False,HARD,32.0,True,Mercedes,0 days 02:33:27.560000,2024-04-21 08:41:46.233,1,6.0,False,,False,True
709,0 days 02:36:49.782000,RUS,63,100.793,56.0,3.0,,,0 days 00:00:26.795000,0 days 00:00:30.331000,0 days 00:00:43.667000,0 days 02:35:35.748000,0 days 02:36:06.079000,0 days 02:36:49.746000,272.0,272.0,261.0,309.0,False,HARD,33.0,True,Mercedes,0 days 02:35:08.989000,2024-04-21 08:43:27.662,1,6.0,False,,False,True
710,0 days 00:58:49.679000,BOT,77,103.04100000000001,2.0,1.0,,,0 days 00:00:27.648000,0 days 00:00:31.229000,0 days 00:00:44.164000,0 days 00:57:34.270000,0 days 00:58:05.499000,0 days 00:58:49.663000,277.0,267.0,259.0,341.0,True,MEDIUM,2.0,True,Kick Sauber,0 days 00:57:06.638000,2024-04-21 07:05:25.311,1,11.0,False,,False,True
711,0 days 01:00:32.227000,BOT,77,102.548,3.0,1.0,,,0 days 00:00:27.242000,0 days 00:00:31.336000,0 days 00:00:43.970000,0 days 00:59:16.905000,0 days 00:59:48.241000,0 days 01:00:32.211000,274.0,267.0,259.0,333.0,True,MEDIUM,3.0,True,Kick Sauber,0 days 00:58:49.679000,2024-04-21 07:07:08.352,1,11.0,False,,False,True
712,0 days 01:02:15.259000,BOT,77,103.03200000000001,4.0,1.0,,,0 days 00:00:27.247000,0 days 00:00:31.432000,0 days 00:00:44.353000,0 days 01:00:59.458000,0 days 01:01:30.890000,0 days 01:02:15.243000,269.0,260.0,258.0,320.0,False,MEDIUM,4.0,True,Kick Sauber,0 days 01:00:32.227000,2024-04-21 07:08:50.900,1,11.0,False,,False,True
713,0 days 01:03:58.451000,BOT,77,103.19200000000001,5.0,1.0,,,0 days 00:00:27.299000,0 days 00:00:31.575000,0 days 00:00:44.318000,0 days 01:02:42.542000,0 days 01:03:14.117000,0 days 01:03:58.435000,273.0,264.0,258.0,328.0,False,MEDIUM,5.0,True,Kick Sauber,0 days 01:02:15.259000,2024-04-21 07:10:33.932,1,11.0,False,,False,True
714,0 days 01:05:41.602000,BOT,77,103.15100000000001,6.0,1.0,,,0 days 00:00:27.357000,0 days 00:00:31.453000,0 days 00:00:44.341000,0 days 01:04:25.792000,0 days 01:04:57.245000,0 days 01:05:41.586000,,265.0,257.0,334.0,False,MEDIUM,6.0,True,Kick Sauber,0 days 01:03:58.451000,2024-04-21 07:12:17.124,1,11.0,False,,False,True
715,0 days 01:07:24.561000,BOT,77,102.959,7.0,1.0,,,0 days 00:00:27.557000,0 days 00:00:31.510000,0 days 00:00:43.892000,0 days 01:06:09.143000,0 days 01:06:40.653000,0 days 01:07:24.545000,,264.0,252.0,335.0,False,MEDIUM,7.0,True,Kick Sauber,0 days 01:05:41.602000,2024-04-21 07:14:00.275,1,10.0,False,,False,True
716,0 days 01:09:08.011000,BOT,77,103.45,8.0,1.0,,,0 days 00:00:27.595000,0 days 00:00:31.172000,0 days 00:00:44.683000,0 days 01:07:52.140000,0 days 01:08:23.312000,0 days 01:09:07.995000,267.0,262.0,252.0,306.0,False,MEDIUM,8.0,True,Kick Sauber,0 days 01:07:24.561000,2024-04-21 07:15:43.234,1,10.0,False,,False,True
717,0 days 01:10:55.988000,BOT,77,107.977,9.0,1.0,,0 days 01:10:54.124000,0 days 00:00:27.480000,0 days 00:00:31.189000,0 days 00:00:49.308000,0 days 01:09:35.475000,0 days 01:10:06.664000,0 days 01:10:55.972000,271.0,264.0,,310.0,False,MEDIUM,9.0,True,Kick Sauber,0 days 01:09:08.011000,2024-04-21 07:17:26.684,1,11.0,False,,False,False
718,0 days 01:14:38.280000,BOT,77,101.27600000000001,11.0,2.0,,,0 days 00:00:27.030000,0 days 00:00:30.426000,0 days 00:00:43.820000,0 days 01:13:24.018000,0 days 01:13:54.444000,0 days 01:14:38.264000,269.0,263.0,254.0,308.0,True,HARD,2.0,True,Kick Sauber,0 days 01:12:57.004000,2024-04-21 07:21:15.677,1,15.0,False,,False,True
719,0 days 01:16:20.274000,BOT,77,101.994,12.0,2.0,,,0 days 00:00:27.306000,0 days 00:00:30.865000,0 days 00:00:43.823000,0 days 01:15:05.570000,0 days 01:15:36.435000,0 days 01:16:20.258000,268.0,261.0,254.0,309.0,False,HARD,3.0,True,Kick Sauber,0 days 01:14:38.280000,2024-04-21 07:22:56.953,1,14.0,False,,False,True
720,0 days 01:18:02.418000,BOT,77,102.144,13.0,2.0,,,0 days 00:00:27.393000,0 days 00:00:30.725000,0 days 00:00:44.026000,0 days 01:16:47.651000,0 days 01:17:18.376000,0 days 01:18:02.402000,266.0,262.0,253.0,306.0,False,HARD,4.0,True,Kick Sauber,0 days 01:16:20.274000,2024-04-21 07:24:38.947,1,13.0,False,,False,True
721,0 days 01:19:44.777000,BOT,77,102.35900000000001,14.0,2.0,,,0 days 00:00:27.546000,0 days 00:00:30.783000,0 days 00:00:44.030000,0 days 01:18:29.948000,0 days 01:19:00.731000,0 days 01:19:44.761000,263.0,259.0,254.0,304.0,False,HARD,5.0,True,Kick Sauber,0 days 01:18:02.418000,2024-04-21 07:26:21.091,1,13.0,False,,False,True
722,0 days 01:21:27.168000,BOT,77,102.391,15.0,2.0,,,0 days 00:00:27.389000,0 days 00:00:30.819000,0 days 00:00:44.183000,0 days 01:20:12.150000,0 days 01:20:42.969000,0 days 01:21:27.152000,267.0,262.0,253.0,308.0,False,HARD,6.0,True,Kick Sauber,0 days 01:19:44.777000,2024-04-21 07:28:03.450,1,12.0,False,,False,True
723,0 days 01:23:09.383000,BOT,77,102.215,16.0,2.0,,,0 days 00:00:27.116000,0 days 00:00:30.773000,0 days 00:00:44.326000,0 days 01:21:54.268000,0 days 01:22:25.041000,0 days 01:23:09.367000,273.0,265.0,254.0,310.0,False,HARD,7.0,True,Kick Sauber,0 days 01:21:27.168000,2024-04-21 07:29:45.841,1,12.0,False,,False,True
